timestamp,participant,hour_of_day,day_of_week,sleep_duration,deep_sleep_min,resting_hr,stress,steps_last_3h,task_density,focus_proxy,resting_hr_delta_7d,data_origin
2026-08-05T12:00:00+00:00,edge-illness,12,2,7.2,87.8,58.9,35.2,364.8,1,2.961,-0.8,synthetic
2026-08-05T13:00:00+00:00,edge-illness,13,2,7.2,87.8,58.9,35.2,123.1,2,3.163,-0.8,synthetic
2026-08-05T14:00:00+00:00,edge-illness,14,2,7.2,87.8,58.9,35.2,118.0,2,2.492,-0.8,synthetic
2026-08-05T15:00:00+00:00,edge-illness,15,2,7.2,87.8,58.9,35.2,254.7,2,2.908,-0.8,synthetic
2026-08-05T16:00:00+00:00,edge-illness,16,2,7.2,87.8,58.9,35.2,666.3,1,3.158,-0.8,synthetic
2026-08-05T17:00:00+00:00,edge-illness,17,2,7.2,87.8,58.9,35.2,1131.1,3,2.405,-0.8,synthetic
2026-08-05T18:00:00+00:00,edge-illness,18,2,7.2,87.8,58.9,35.2,1640.2,3,2.656,-0.8,synthetic
2026-08-05T19:00:00+00:00,edge-illness,19,2,7.2,87.8,58.9,35.2,1582.6,3,2.551,-0.8,synthetic
2026-08-05T20:00:00+00:00,edge-illness,20,2,7.2,87.8,58.9,35.2,1265.8,2,2.907,-0.8,synthetic
2026-08-05T21:00:00+00:00,edge-illness,21,2,7.2,87.8,58.9,35.2,644.3,2,1.564,-0.8,synthetic
2026-08-05T22:00:00+00:00,edge-illness,22,2,7.2,87.8,58.9,35.2,290.1,0,1.98,-0.8,synthetic
2026-08-05T23:00:00+00:00,edge-illness,23,2,7.2,87.8,58.9,35.2,70.4,0,2.165,-0.8,synthetic
2026-08-06T08:00:00+00:00,edge-illness,8,3,7.01,56.5,61.3,52.5,116.8,0,1.92,1.7,synthetic
2026-08-06T09:00:00+00:00,edge-illness,9,3,7.01,56.5,61.3,52.5,400.5,1,1.64,1.7,synthetic
2026-08-06T10:00:00+00:00,edge-illness,10,3,7.01,56.5,61.3,52.5,931.4,2,2.08,1.7,synthetic
2026-08-06T11:00:00+00:00,edge-illness,11,3,7.01,56.5,61.3,52.5,1104.0,1,2.76,1.7,synthetic
2026-08-06T12:00:00+00:00,edge-illness,12,3,7.01,56.5,61.3,52.5,910.7,2,2.732,1.7,synthetic
2026-08-06T13:00:00+00:00,edge-illness,13,3,7.01,56.5,61.3,52.5,444.4,1,2.888,1.7,synthetic
2026-08-06T14:00:00+00:00,edge-illness,14,3,7.01,56.5,61.3,52.5,164.3,2,2.255,1.7,synthetic
2026-08-06T15:00:00+00:00,edge-illness,15,3,7.01,56.5,61.3,52.5,349.1,1,1.583,1.7,synthetic
2026-08-06T16:00:00+00:00,edge-illness,16,3,7.01,56.5,61.3,52.5,467.3,1,1.558,1.7,synthetic
2026-08-06T17:00:00+00:00,edge-illness,17,3,7.01,56.5,61.3,52.5,1098.0,1,2.161,1.7,synthetic
2026-08-06T18:00:00+00:00,edge-illness,18,3,7.01,56.5,61.3,52.5,1527.9,0,1.71,1.7,synthetic
2026-08-06T19:00:00+00:00,edge-illness,19,3,7.01,56.5,61.3,52.5,1791.0,0,2.494,1.7,synthetic
2026-08-06T20:00:00+00:00,edge-illness,20,3,7.01,56.5,61.3,52.5,1614.8,3,1.765,1.7,synthetic
2026-08-06T21:00:00+00:00,edge-illness,21,3,7.01,56.5,61.3,52.5,1084.4,0,1.603,1.7,synthetic
2026-08-06T22:00:00+00:00,edge-illness,22,3,7.01,56.5,61.3,52.5,655.8,0,1.542,1.7,synthetic
2026-08-06T23:00:00+00:00,edge-illness,23,3,7.01,56.5,61.3,52.5,261.1,1,1.0,1.7,synthetic
2026-08-07T08:00:00+00:00,edge-illness,8,4,9.18,81.8,62.0,38.3,442.6,2,3.222,2.01,synthetic
2026-08-07T09:00:00+00:00,edge-illness,9,4,9.18,81.8,62.0,38.3,636.7,1,4.198,2.01,synthetic
2026-08-07T10:00:00+00:00,edge-illness,10,4,9.18,81.8,62.0,38.3,898.2,1,3.113,2.01,synthetic
2026-08-07T11:00:00+00:00,edge-illness,11,4,9.18,81.8,62.0,38.3,842.8,2,3.837,2.01,synthetic
2026-08-07T12:00:00+00:00,edge-illness,12,4,9.18,81.8,62.0,38.3,730.3,4,4.293,2.01,synthetic
2026-08-07T13:00:00+00:00,edge-illness,13,4,9.18,81.8,62.0,38.3,473.7,2,3.514,2.01,synthetic
2026-08-07T14:00:00+00:00,edge-illness,14,4,9.18,81.8,62.0,38.3,95.9,2,2.847,2.01,synthetic
2026-08-07T15:00:00+00:00,edge-illness,15,4,9.18,81.8,62.0,38.3,38.8,2,2.93,2.01,synthetic
2026-08-07T16:00:00+00:00,edge-illness,16,4,9.18,81.8,62.0,38.3,334.2,0,3.812,2.01,synthetic
2026-08-07T17:00:00+00:00,edge-illness,17,4,9.18,81.8,62.0,38.3,734.6,0,3.499,2.01,synthetic
2026-08-07T18:00:00+00:00,edge-illness,18,4,9.18,81.8,62.0,38.3,1109.8,2,3.574,2.01,synthetic
2026-08-07T19:00:00+00:00,edge-illness,19,4,9.18,81.8,62.0,38.3,825.0,1,3.372,2.01,synthetic
2026-08-07T20:00:00+00:00,edge-illness,20,4,9.18,81.8,62.0,38.3,784.3,0,2.751,2.01,synthetic
2026-08-07T21:00:00+00:00,edge-illness,21,4,9.18,81.8,62.0,38.3,609.5,2,2.409,2.01,synthetic
2026-08-07T22:00:00+00:00,edge-illness,22,4,9.18,81.8,62.0,38.3,646.8,2,2.657,2.01,synthetic
2026-08-07T23:00:00+00:00,edge-illness,23,4,9.18,81.8,62.0,38.3,277.8,1,2.632,2.01,synthetic
2026-08-08T09:00:00+00:00,edge-illness,9,5,8.4,93.3,66.8,65.4,130.9,2,1.987,5.7,synthetic
2026-08-08T10:00:00+00:00,edge-illness,10,5,8.4,93.3,66.8,65.4,282.3,1,2.549,5.7,synthetic
2026-08-08T11:00:00+00:00,edge-illness,11,5,8.4,93.3,66.8,65.4,400.6,2,2.986,5.7,synthetic
2026-08-08T12:00:00+00:00,edge-illness,12,5,8.4,93.3,66.8,65.4,399.3,3,2.931,5.7,synthetic
2026-08-08T13:00:00+00:00,edge-illness,13,5,8.4,93.3,66.8,65.4,281.1,2,2.783,5.7,synthetic
2026-08-08T14:00:00+00:00,edge-illness,14,5,8.4,93.3,66.8,65.4,257.6,3,2.472,5.7,synthetic
2026-08-08T15:00:00+00:00,edge-illness,15,5,8.4,93.3,66.8,65.4,135.1,2,2.353,5.7,synthetic
2026-08-08T16:00:00+00:00,edge-illness,16,5,8.4,93.3,66.8,65.4,141.0,4,3.043,5.7,synthetic
2026-08-08T17:00:00+00:00,edge-illness,17,5,8.4,93.3,66.8,65.4,95.6,1,3.093,5.7,synthetic
2026-08-08T18:00:00+00:00,edge-illness,18,5,8.4,93.3,66.8,65.4,379.5,2,2.732,5.7,synthetic
2026-08-08T19:00:00+00:00,edge-illness,19,5,8.4,93.3,66.8,65.4,521.8,3,1.794,5.7,synthetic
2026-08-08T20:00:00+00:00,edge-illness,20,5,8.4,93.3,66.8,65.4,580.9,2,2.454,5.7,synthetic
2026-08-08T21:00:00+00:00,edge-illness,21,5,8.4,93.3,66.8,65.4,290.1,0,1.845,5.7,synthetic
2026-08-08T22:00:00+00:00,edge-illness,22,5,8.4,93.3,66.8,65.4,108.5,3,1.864,5.7,synthetic
2026-08-08T23:00:00+00:00,edge-illness,23,5,8.4,93.3,66.8,65.4,0.0,1,1.424,5.7,synthetic
2026-08-09T09:00:00+00:00,edge-illness,9,6,8.74,146.9,68.9,56.5,161.0,2,4.165,6.77,synthetic
2026-08-09T10:00:00+00:00,edge-illness,10,6,8.74,146.9,68.9,56.5,283.4,1,4.257,6.77,synthetic
2026-08-09T11:00:00+00:00,edge-illness,11,6,8.74,146.9,68.9,56.5,450.9,1,3.721,6.77,synthetic
2026-08-09T12:00:00+00:00,edge-illness,12,6,8.74,146.9,68.9,56.5,289.9,4,3.304,6.77,synthetic
2026-08-09T13:00:00+00:00,edge-illness,13,6,8.74,146.9,68.9,56.5,167.5,1,4.101,6.77,synthetic
2026-08-09T14:00:00+00:00,edge-illness,14,6,8.74,146.9,68.9,56.5,7.2,3,3.955,6.77,synthetic
2026-08-09T15:00:00+00:00,edge-illness,15,6,8.74,146.9,68.9,56.5,42.9,3,3.457,6.77,synthetic
2026-08-09T16:00:00+00:00,edge-illness,16,6,8.74,146.9,68.9,56.5,270.7,1,3.191,6.77,synthetic
2026-08-09T17:00:00+00:00,edge-illness,17,6,8.74,146.9,68.9,56.5,437.2,2,3.38,6.77,synthetic
2026-08-09T18:00:00+00:00,edge-illness,18,6,8.74,146.9,68.9,56.5,693.2,2,3.248,6.77,synthetic
2026-08-09T19:00:00+00:00,edge-illness,19,6,8.74,146.9,68.9,56.5,706.6,2,2.935,6.77,synthetic
2026-08-09T20:00:00+00:00,edge-illness,20,6,8.74,146.9,68.9,56.5,790.2,2,3.236,6.77,synthetic
2026-08-09T21:00:00+00:00,edge-illness,21,6,8.74,146.9,68.9,56.5,506.4,3,2.835,6.77,synthetic
2026-08-09T22:00:00+00:00,edge-illness,22,6,8.74,146.9,68.9,56.5,286.5,1,2.038,6.77,synthetic
2026-08-09T23:00:00+00:00,edge-illness,23,6,8.74,146.9,68.9,56.5,29.2,1,1.931,6.77,synthetic
2026-08-10T08:00:00+00:00,edge-illness,8,0,8.23,85.7,68.9,67.5,180.4,1,2.284,5.21,synthetic
2026-08-10T09:00:00+00:00,edge-illness,9,0,8.23,85.7,68.9,67.5,265.1,0,2.211,5.21,synthetic
2026-08-10T10:00:00+00:00,edge-illness,10,0,8.23,85.7,68.9,67.5,470.8,1,2.569,5.21,synthetic
2026-08-10T11:00:00+00:00,edge-illness,11,0,8.23,85.7,68.9,67.5,363.3,1,2.879,5.21,synthetic
2026-08-10T12:00:00+00:00,edge-illness,12,0,8.23,85.7,68.9,67.5,292.4,2,2.435,5.21,synthetic
2026-08-10T13:00:00+00:00,edge-illness,13,0,8.23,85.7,68.9,67.5,91.2,3,2.992,5.21,synthetic
2026-08-10T14:00:00+00:00,edge-illness,14,0,8.23,85.7,68.9,67.5,18.2,0,2.388,5.21,synthetic
2026-08-10T15:00:00+00:00,edge-illness,15,0,8.23,85.7,68.9,67.5,4.4,2,2.06,5.21,synthetic
2026-08-10T16:00:00+00:00,edge-illness,16,0,8.23,85.7,68.9,67.5,88.5,1,2.743,5.21,synthetic
2026-08-10T17:00:00+00:00,edge-illness,17,0,8.23,85.7,68.9,67.5,158.9,2,2.362,5.21,synthetic
2026-08-10T18:00:00+00:00,edge-illness,18,0,8.23,85.7,68.9,67.5,320.1,4,2.64,5.21,synthetic
2026-08-10T19:00:00+00:00,edge-illness,19,0,8.23,85.7,68.9,67.5,231.5,1,1.933,5.21,synthetic
2026-08-10T20:00:00+00:00,edge-illness,20,0,8.23,85.7,68.9,67.5,478.2,1,1.695,5.21,synthetic
2026-08-10T21:00:00+00:00,edge-illness,21,0,8.23,85.7,68.9,67.5,317.0,1,1.952,5.21,synthetic
2026-08-10T22:00:00+00:00,edge-illness,22,0,8.23,85.7,68.9,67.5,317.0,1,1.218,5.21,synthetic
2026-08-10T23:00:00+00:00,edge-illness,23,0,8.23,85.7,68.9,67.5,48.4,1,1.0,5.21,synthetic
2026-08-11T08:00:00+00:00,edge-illness,8,1,7.47,76.8,60.4,26.0,594.1,1,2.892,-3.49,synthetic
2026-08-11T09:00:00+00:00,edge-illness,9,1,7.47,76.8,60.4,26.0,1207.9,2,2.589,-3.49,synthetic
2026-08-11T10:00:00+00:00,edge-illness,10,1,7.47,76.8,60.4,26.0,1442.2,1,3.185,-3.49,synthetic
2026-08-11T11:00:00+00:00,edge-illness,11,1,7.47,76.8,60.4,26.0,1087.1,2,2.962,-3.49,synthetic
2026-08-11T12:00:00+00:00,edge-illness,12,1,7.47,76.8,60.4,26.0,619.0,2,3.855,-3.49,synthetic
2026-08-11T13:00:00+00:00,edge-illness,13,1,7.47,76.8,60.4,26.0,492.3,2,3.84,-3.49,synthetic
2026-08-11T14:00:00+00:00,edge-illness,14,1,7.47,76.8,60.4,26.0,253.2,3,2.6,-3.49,synthetic
2026-08-11T15:00:00+00:00,edge-illness,15,1,7.47,76.8,60.4,26.0,309.2,2,3.098,-3.49,synthetic
2026-08-11T16:00:00+00:00,edge-illness,16,1,7.47,76.8,60.4,26.0,536.5,1,3.367,-3.49,synthetic
2026-08-11T17:00:00+00:00,edge-illness,17,1,7.47,76.8,60.4,26.0,800.1,2,2.778,-3.49,synthetic
2026-08-11T18:00:00+00:00,edge-illness,18,1,7.47,76.8,60.4,26.0,1044.0,2,2.711,-3.49,synthetic
2026-08-11T19:00:00+00:00,edge-illness,19,1,7.47,76.8,60.4,26.0,1180.2,1,2.484,-3.49,synthetic
2026-08-11T20:00:00+00:00,edge-illness,20,1,7.47,76.8,60.4,26.0,1046.5,3,2.272,-3.49,synthetic
2026-08-11T21:00:00+00:00,edge-illness,21,1,7.47,76.8,60.4,26.0,797.1,1,2.164,-3.49,synthetic
2026-08-11T22:00:00+00:00,edge-illness,22,1,7.47,76.8,60.4,26.0,469.2,1,1.575,-3.49,synthetic
2026-08-11T23:00:00+00:00,edge-illness,23,1,7.47,76.8,60.4,26.0,371.0,2,1.801,-3.49,synthetic
